timestamp,date,ticker,frequency,trigger_pattern,trigger_q,trigger_window,signal_day_idx,signal_idx,signal_minute_idx,future_minute_start_idx,sequence_start_idx,mu_hat,sigma_hat,drift_sign,estimation_n_obs,current_window_max_up_pct,current_window_max_down_pct,current_window_max_abs_pct,mu_hat_d,sign_mu_hat_d,abs_mu_hat_d,RSD_d_k,RQ_d,VarHat_d,ST_d_k,abs_ST_d,drift_state_d,drift_label_d,valid_day_flag,invalid_reason,is_high_total_volume,volume_level,imbalance_side,exclusive_location,both_above_below_high,is_high_above_mid,is_high_below_mid,is_high_at_mid,future_mu_hat_1d,future_sigma_hat_1d,future_n_obs_1d,expected_cum_bps_1d,realized_cum_bps_1d,realized_max_up_bps_1d,realized_max_down_bps_1d,realized_max_abs_bps_1d,future_mu_hat_2d,future_sigma_hat_2d,future_n_obs_2d,expected_cum_bps_2d,realized_cum_bps_2d,realized_max_up_bps_2d,realized_max_down_bps_2d,realized_max_abs_bps_2d,future_mu_hat_3d,future_sigma_hat_3d,future_n_obs_3d,expected_cum_bps_3d,realized_cum_bps_3d,realized_max_up_bps_3d,realized_max_down_bps_3d,realized_max_abs_bps_3d,future_mu_hat_4d,future_sigma_hat_4d,future_n_obs_4d,expected_cum_bps_4d,realized_cum_bps_4d,realized_max_up_bps_4d,realized_max_down_bps_4d,realized_max_abs_bps_4d,future_mu_hat_5d,future_sigma_hat_5d,future_n_obs_5d,expected_cum_bps_5d,realized_cum_bps_5d,realized_max_up_bps_5d,realized_max_down_bps_5d,realized_max_abs_bps_5d,future_mu_hat_6d,future_sigma_hat_6d,future_n_obs_6d,expected_cum_bps_6d,realized_cum_bps_6d,realized_max_up_bps_6d,realized_max_down_bps_6d,realized_max_abs_bps_6d,future_mu_hat_7d,future_sigma_hat_7d,future_n_obs_7d,expected_cum_bps_7d,realized_cum_bps_7d,realized_max_up_bps_7d,realized_max_down_bps_7d,realized_max_abs_bps_7d,future_mu_hat_8d,future_sigma_hat_8d,future_n_obs_8d,expected_cum_bps_8d,realized_cum_bps_8d,realized_max_up_bps_8d,realized_max_down_bps_8d,realized_max_abs_bps_8d,future_mu_hat_9d,future_sigma_hat_9d,future_n_obs_9d,expected_cum_bps_9d,realized_cum_bps_9d,realized_max_up_bps_9d,realized_max_down_bps_9d,realized_max_abs_bps_9d,future_mu_hat_10d,future_sigma_hat_10d,future_n_obs_10d,expected_cum_bps_10d,realized_cum_bps_10d,realized_max_up_bps_10d,realized_max_down_bps_10d,realized_max_abs_bps_10d
2021-07-15 15:59:00,2021-07-15,META,daily,baseline_none,99,1,10,32,3982,3983,33,-0.0039650065160587306,0.011276895371199,no_detectable_drift,32,,,,-0.0039650065160587306,-1,0.0039650065160587306,-0.015992100504960242,2.7729979670634026e-05,2.7729979670634026e-05,-3.0369017016830475,3.0369017016830475,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,-0.025609426728070876,0.011318213666324878,3,-39.57156256593166,-104.13864753151204,0.0,-104.13864753151204,104.13864753151204,-0.0056811498451980755,0.01564566415471673,6,-78.98653427547238,-300.95376811405504,0.0,-300.95376811405504,300.95376811405504,0.0011427822898168276,0.013968165802880492,9,-118.24553478310925,-170.44461083838834,0.0,-300.95376811405504,300.95376811405504,0.0035801495663944083,0.012422536896125729,12,-157.3491812912597,-26.595031845235706,0.0,-300.95376811405504,300.95376811405504,0.0031520012913939686,0.011325824819959595,15,-196.29808855997487,57.770348955656914,57.770348955656914,-300.95376811405504,300.95376811405504,0.002049740757357051,0.010768027442196829,18,-235.09286891660412,85.9682123617933,85.9682123617933,-300.95376811405504,300.95376811405504,-0.0006368530849760745,0.011289709750319522,21,-273.73413226542203,38.36985420704542,85.9682123617933,-300.95376811405504,300.95376811405504,-0.00012537841445514622,0.013497298338252705,24,-312.2224860972165,-171.12885115465605,85.9682123617933,-300.95376811405504,300.95376811405504,0.0018491092403108609,0.013253886066094421,27,-350.5585354988395,-49.24533443333212,85.9682123617933,-300.95376811405504,300.95376811405504,0.00063611307207756,0.012979811432477863,30,-388.74288316271975,92.0242771032842,92.0242771032842,-300.95376811405504,300.95376811405504
2021-07-16 15:59:00,2021-07-16,META,daily,baseline_none,99,1,11,35,4354,4355,36,-0.004158309160982172,0.010983004360786109,no_detectable_drift,35,,,,-0.004158309160982172,-1,0.004158309160982172,-0.0036832058419750055,1.1475109118960513e-05,1.1475109118960513e-05,-1.0872954703688253,1.0872954703688253,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,0.014247127037674723,0.009834336449781338,3,-41.496753649199434,-198.88629556582106,0.0,-198.88629556582106,198.88629556582106,0.014518886798760677,0.0070493497368665494,6,-82.82130924205661,-67.0037311005145,0.0,-198.88629556582106,198.88629556582106,0.013310008331216169,0.006068913269340225,9,-123.97438134460387,78.35964240437976,78.35964240437976,-198.88629556582106,198.88629556582106,0.010342358296260179,0.006492200826426729,12,-164.95668155765642,163.61283845875764,163.61283845875764,-198.88629556582106,198.88629556582106,0.007581574254442635,0.007233100455324252,15,-205.76891852911706,192.10744079986907,192.10744079986907,-198.88629556582106,198.88629556582106,0.003525242522206392,0.00932361075730185,18,-246.41179796623004,144.008183484714,192.10744079986907,-198.88629556582106,198.88629556582106,0.003515199916061386,0.0124321591888946,21,-286.88602264778336,-67.69517198867648,192.10744079986907,-198.88629556582106,198.88629556582106,0.005281426236358578,0.01209415304500449,24,-327.19229243626137,55.47098038564124,192.10744079986907,-198.88629556582106,198.88629556582106,0.003552284160982941,0.012025581404458023,27,-367.3313042899464,198.22723626363725,198.22723626363725,-198.88629556582106,198.88629556582106,0.003563350912636265,0.011447855830139487,30,-407.30375227496984,94.75419523562235,198.22723626363725,-198.88629556582106,198.88629556582106
2021-07-19 15:59:00,2021-07-19,META,daily,baseline_none,99,1,12,38,4732,4733,39,-0.004466428654899026,0.01197674744406469,no_detectable_drift,38,,,,-0.004466428654899026,-1,0.004466428654899026,-0.023878491926976803,4.1977953834177015e-05,4.1977953834177015e-05,-3.685498698525311,3.685498698525311,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,0.014790646559846632,0.001619646393298914,3,-44.56468995987079,134.5587536706594,134.5587536706594,0.0,134.5587536706594,0.012841448977986893,0.002582813937339129,6,-88.93077876061963,282.8718718412282,282.8718718412282,0.0,282.8718718412282,0.009040768715788664,0.00465846795742827,9,-133.09915146215474,369.85504398401093,369.85504398401093,0.0,369.85504398401093,0.005915186058634614,0.0060490124562273175,12,-177.07068918014227,398.92786489029055,398.92786489029055,0.0,398.92786489029055,0.0013808656191127257,0.008704948120343222,15,-220.84626910358372,349.8525671581643,398.92786489029055,0.0,398.92786489029055,0.0017265453957924968,0.012519357753617134,18,-264.42676451231495,133.85328191610756,398.92786489029055,0.0,398.92786489029055,0.004000611836170557,0.012205453892671008,21,-307.81304479442747,259.5187481973471,398.92786489029055,0.0,398.92786489029055,0.002215428801396469,0.012051581460387262,24,-351.0059754636115,405.17184455252095,405.17184455252095,0.0,405.17184455252095,0.002376264676520881,0.011409278123575325,27,-394.0064181764226,299.59910644501207,405.17184455252095,0.0,405.17184455252095,0.0014935082202855554,0.011152608949212127,30,-436.8152307494701,341.27584003463164,405.17184455252095,0.0,405.17184455252095
2021-07-20 15:59:00,2021-07-20,META,daily,baseline_none,99,1,13,41,5105,5106,42,-0.003079057393414953,0.011884526849792541,no_detectable_drift,41,,,,-0.003079057393414953,-1,0.003079057393414953,-0.002606983563340627,2.1849408237886947e-05,2.1849408237886947e-05,-0.5577228698387111,0.5577228698387111,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,0.010892251396127152,0.002861063978385504,3,-30.743219576719465,146.3439324547333,146.3439324547333,0.0,146.3439324547333,0.0061658297937596815,0.004793233203227089,6,-61.391924598444696,232.17220999200316,232.17220999200316,0.0,232.17220999200316,0.002956699224897275,0.0060201986390666,9,-91.94640563334742,260.8590246949638,260.8590246949638,0.0,260.8590246949638,-0.0019715796160707515,0.008679450262218696,12,-122.40695235629929,212.43531042683728,260.8590246949638,0.0,260.8590246949638,-0.0008862748370183305,0.013187223826485529,15,-152.77385355161806,-0.6961050517317879,260.8590246949638,-0.6961050517317879,260.8590246949638,0.0022022727155578776,0.012877060665807596,18,-183.04739711580567,123.30087334234463,260.8590246949638,-0.6961050517317879,260.8590246949638,0.0004189691216178737,0.012530302394508796,21,-213.2278700602773,267.0201016732454,267.0201016732454,-0.6961050517317879,267.0201016732454,0.000824466941105162,0.011785200264479661,24,-243.31555851408282,162.84907590532916,267.0201016732454,-0.6961050517317879,267.0201016732454,1.6048404778769137e-05,0.011429479350968887,27,-273.3107477266192,203.97245838562174,267.0201016732454,-0.6961050517317879,267.0201016732454,0.0005875350803053792,0.011212035541432694,30,-303.213722070335,127.95650992400986,267.0201016732454,-0.6961050517317879,267.0201016732454
2021-07-21 15:59:00,2021-07-21,META,daily,baseline_none,99,1,14,44,5442,5443,45,-0.0021164553206607273,0.011680243144278376,no_detectable_drift,44,,,,-0.0021164553206607273,-1,0.0021164553206607273,-0.0065040563295632944,2.534490078696927e-06,2.534490078696927e-06,-4.085441499783172,4.085441499783172,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,0.0014394081913922108,0.004782444411637723,3,-21.142172083319092,84.59034910371477,84.59034910371477,0.0,84.59034910371477,-0.0010110768607176637,0.005876061339957546,6,-42.23964502259811,112.86340479148782,112.86340479148782,0.0,112.86340479148782,-0.006259523286803385,0.008555697840920466,9,-63.2925133215366,65.1381210927604,112.86340479148782,0.0,112.86340479148782,-0.003830906395304701,0.014173240402842043,12,-84.30087128403274,-144.9192324696724,112.86340479148782,-144.9192324696724,144.9192324696724,0.0004642769794440227,0.013831270147527455,15,-105.26481301460572,-22.71070177178092,112.86340479148782,-144.9192324696724,144.9192324696724,-0.0013265779241336724,0.013217517270345994,18,-126.18443241881752,118.93561860495394,118.93561860495394,-144.9192324696724,144.9192324696724,-0.0006137879810408364,0.01233073067955834,21,-147.05982320369316,16.267084538501564,118.93561860495394,-144.9192324696724,144.9192324696724,-0.0013434769691397785,0.011848796749057063,24,-167.89107887814075,56.7973314471959,118.93561860495394,-144.9192324696724,144.9192324696724,-0.0005574333992303732,0.011593020592682152,27,-188.67829275337024,-18.12221491123367,118.93561860495394,-144.9192324696724,144.9192324696724,-0.0005117781058545656,0.011132869180991593,30,-209.4215579433115,50.71374243238669,118.93561860495394,-144.9192324696724,144.9192324696724
2021-07-22 15:59:00,2021-07-22,META,daily,baseline_none,99,1,15,47,5824,5825,48,-0.001736246332397017,0.011441674515792347,no_detectable_drift,47,,,,-0.001736246332397017,-1,0.001736246332397017,-0.008304841735889693,5.5798659509247305e-06,5.5798659509247305e-06,-3.51576208064307,3.51576208064307,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,-0.003461561912827538,0.006494703062065772,3,-17.34739928689068,28.035899039058343,28.035899039058343,0.0,28.035899039058343,-0.010108989025901183,0.009140332300633634,6,-34.664705347579485,-19.289061169135422,28.035899039058343,-19.289061169135422,28.035899039058343,-0.005587677924203671,0.016003189418546244,9,-51.95197038598747,-227.58443687678874,28.035899039058343,-227.58443687678874,227.58443687678874,0.0002204941764569757,0.015274588329576467,12,-69.2092465154755,-106.40100109275407,28.035899039058343,-227.58443687678874,227.58443687678874,-0.0018797751472388491,0.014298842823980196,15,-86.43658575900132,34.057178638189356,34.057178638189356,-227.58443687678874,227.58443687678874,-0.0009559873431130109,0.013164455004826239,18,-103.6340400492763,-67.75016356642128,34.057178638189356,-227.58443687678874,227.58443687678874,-0.0017410319920729198,0.01252043948370866,21,-120.80166122892214,-27.55988760514083,34.057178638189356,-227.58443687678874,227.58443687678874,-0.0008070385980581962,0.012171771119500244,24,-137.93950105062703,-101.85100282638304,34.057178638189356,-227.58443687678874,227.58443687678874,-0.0007285765833264297,0.011619552200519105,27,-155.04761117730175,-33.5924469895188,34.057178638189356,-227.58443687678874,227.58443687678874,-0.0003510144527914427,0.01116062542200194,30,-172.1260431822353,-26.671843919030547,34.057178638189356,-227.58443687678874,227.58443687678874
2021-07-23 15:59:00,2021-07-23,META,daily,baseline_none,99,1,16,50,6188,6189,51,-0.0012709276723735386,0.011148213378705862,no_detectable_drift,50,,,,-0.0012709276723735386,-1,0.0012709276723735386,-0.007378865598518467,1.4478905386925426e-05,1.4478905386925426e-05,-1.9391961261209036,1.9391961261209036,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,-0.016756416138974828,0.009769919299488719,3,-12.701203858364877,-47.19265136728157,0.0,-47.19265136728157,47.19265136728157,-0.006650735929891738,0.01902452183612363,6,-25.38627565878458,-254.90568491118194,0.0,-254.90568491118194,254.90568491118194,0.00144784620621848,0.01717600511050119,9,-38.055235890914766,-134.06104793132423,0.0,-254.90568491118194,254.90568491118194,-0.0014843284558416772,0.01564497397000442,12,-50.70810501838678,6.0044455960794885,6.0044455960794885,-254.90568491118194,254.90568491118194,-0.00045487242917010564,0.014107621514701909,15,-63.34490347884067,-95.5182685521283,6.0044455960794885,-254.90568491118194,254.90568491118194,-0.0014542770052804836,0.013253914316644749,18,-75.96565168395821,-55.44035462570096,6.0044455960794885,-254.90568491118194,254.90568491118194,-0.0004278209816625761,0.012763511333608191,21,-88.57037001949595,-129.52377033062623,6.0044455960794885,-254.90568491118194,254.90568491118194,-0.0003869534171387912,0.012094129872052927,24,-101.15907884531799,-61.45604847154762,6.0044455960794885,-254.90568491118194,254.90568491118194,-5.398068342987727e-06,0.011546191818960033,27,-113.73179849542896,-54.554793689292055,6.0044455960794885,-254.90568491118194,254.90568491118194,0.0003652260456371792,0.011097547465103696,30,-126.28854927800695,-43.70991153344272,6.0044455960794885,-254.90568491118194,254.90568491118194
2021-07-26 15:59:00,2021-07-26,META,daily,baseline_none,99,1,17,53,6497,6498,54,-0.0017508841099855255,0.010933240808262136,no_detectable_drift,53,,,,-0.0017508841099855255,-1,0.0017508841099855255,-0.0028988641168483,8.217494118184135e-06,8.217494118184135e-06,-1.011249121865101,1.011249121865101,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,0.003454944279191352,0.023671298177517258,3,-17.49352206594429,-208.6979344299633,0.0,-208.6979344299633,208.6979344299633,0.010549977378815136,0.017662057464846153,6,-34.956441800461405,-87.28029541933857,0.0,-208.6979344299633,208.6979344299633,0.00360636743853604,0.016123986068523343,9,-52.38881273780738,53.44933856342493,53.44933856342493,-208.6979344299633,208.6979344299633,0.0036205134982810754,0.014044113219668157,12,-69.79068831858791,-48.55475997079917,53.44933856342493,-208.6979344299633,208.6979344299633,0.0016061508214583855,0.013152064175120694,15,-87.16212188992235,-8.286810916271481,53.44933856342493,-208.6979344299633,208.6979344299633,0.002293611544556133,0.012524725531901787,18,-104.50316670560703,-82.72150367167997,53.44933856342493,-208.6979344299633,208.6979344299633,0.0019515412574092142,0.011787479790686345,21,-121.81387592627877,-14.331029029941433,53.44933856342493,-208.6979344299633,208.6979344299633,0.0020884791904859923,0.01117562000048804,24,-139.09430261957758,-7.397050966752028,53.44933856342493,-208.6979344299633,208.6979344299633,0.0022676307328162912,0.010685036091395086,27,-156.34449976030962,3.499253740018027,53.44933856342493,-208.6979344299633,208.6979344299633,0.0023336628559607058,0.010274671831382877,30,-173.5645202306093,67.29703871864778,67.29703871864778,-208.6979344299633,208.6979344299633
2021-07-27 15:59:00,2021-07-27,META,daily,baseline_none,99,1,18,56,6880,6881,57,-0.0028452951196174447,0.01197501116233475,no_detectable_drift,56,,,,-0.0028452951196174447,-1,0.0028452951196174447,-0.012014969251420352,3.1092399214795586e-05,3.1092399214795586e-05,-2.1547433351932317,2.1547433351932317,0,no_detectable_drift,False,missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,0.01764501047843892,0.005477821396408618,3,-28.412511038406183,124.00561048726556,124.00561048726556,0.0,124.00561048726556,0.003682079018208384,0.010478715530022744,6,-56.74429499846161,267.7348438827121,267.7348438827121,0.0,267.7348438827121,0.0036757032379776495,0.00872937423242217,9,-84.99558124606675,163.55656621225955,267.7348438827121,0.0,267.7348438827121,0.0011439524570251436,0.008705306151082542,12,-113.16659849543596,204.6828115112631,267.7348438827121,0.0,267.7348438827121,0.002061344997629089,0.008721727615555177,15,-141.2575748109491,128.66157117270794,267.7348438827121,0.0,267.7348438827121,0.0017009740871121912,0.008280533664427589,18,-169.26873760899784,198.5097631534538,267.7348438827121,0.0,267.7348438827121,0.0018932698920995125,0.007911241344202858,21,-197.20031365982675,205.59153636068748,267.7348438827121,0.0,267.7348438827121,0.0021192165395194085,0.007637661344566488,24,-225.05252908936922,216.720091719107,267.7348438827121,0.0,267.7348438827121,0.0022090760311573006,0.007415395386999176,27,-252.82560938107807,281.87770257759314,281.87770257759314,0.0,281.87770257759314,0.001493027257675239,0.007356544009654482,30,-280.5197793777511,274.0743678098489,281.87770257759314,0.0,281.87770257759314
2021-07-28 15:59:00,2021-07-28,META,daily,baseline_none,99,1,19,59,7267,7268,60,-0.0016640063864835535,0.012147526326577672,no_detectable_drift,59,,,,-0.0016640063864835535,-1,0.0016640063864835535,-0.002074788878729204,6.377074193324407e-06,6.377074193324407e-06,-0.8216051948217882,0.8216051948217882,0,no_detectable_drift,False,insufficient_minute_bars;missing_timestamps;nan_or_inf_returns,False,low_volume,neutral,none,not_both_high,False,False,False,-0.010280852442022148,0.0077217092942731234,3,-16.626226954530754,141.9687413513082,141.9687413513082,0.0,141.9687413513082,-0.003308950382252984,0.007107342113226104,6,-33.22481076678716,39.066509094012325,141.9687413513082,0.0,141.9687413513082,-0.0043564002167794475,0.007120565879676343,9,-49.79579739688492,79.68901255884786,141.9687413513082,0.0,141.9687413513082,-0.0018345713725733683,0.007892217263302187,12,-66.33923272852543,4.598931356398772,141.9687413513082,0.0,141.9687413513082,-0.001487833191153154,0.0074794649645035325,15,-82.85516256912278,73.591575837344,141.9687413513082,0.0,141.9687413513082,-0.0007320202056237216,0.007206681814258313,18,-99.34363264993067,80.5866067368699,141.9687413513082,0.0,141.9687413513082,-9.875402318337834e-05,0.007018707269511907,21,-115.80468862616891,91.57885208577854,141.9687413513082,0.0,141.9687413513082,0.00027958422524709814,0.006851420877827234,24,-132.2383760771499,155.93836882783708,155.93836882783708,0.0,155.93836882783708,-0.0003016375446318362,0.006786884556339231,27,-148.64474050640493,148.23061453771658,155.93836882783708,0.0,155.93836882783708,-0.0004003331686295298,0.006646003289805347,30,-165.02382734180998,108.49829605114492,155.93836882783708,0.0,155.93836882783708
