timestamp,date,ticker,frequency,trigger_pattern,trigger_q,trigger_window,signal_day_idx,signal_idx,signal_minute_idx,future_minute_start_idx,sequence_start_idx,mu_hat,sigma_hat,drift_sign,estimation_n_obs,current_window_max_up_pct,current_window_max_down_pct,current_window_max_abs_pct,mu_hat_d,sign_mu_hat_d,abs_mu_hat_d,RSD_d_k,RQ_d,VarHat_d,ST_d_k,abs_ST_d,drift_state_d,drift_label_d,valid_day_flag,invalid_reason,is_high_total_volume,volume_level,imbalance_side,exclusive_location,both_above_below_high,is_high_above_mid,is_high_below_mid,is_high_at_mid,future_mu_hat_1d,future_sigma_hat_1d,future_n_obs_1d,expected_cum_bps_1d,realized_cum_bps_1d,realized_max_up_bps_1d,realized_max_down_bps_1d,realized_max_abs_bps_1d,future_mu_hat_2d,future_sigma_hat_2d,future_n_obs_2d,expected_cum_bps_2d,realized_cum_bps_2d,realized_max_up_bps_2d,realized_max_down_bps_2d,realized_max_abs_bps_2d,future_mu_hat_3d,future_sigma_hat_3d,future_n_obs_3d,expected_cum_bps_3d,realized_cum_bps_3d,realized_max_up_bps_3d,realized_max_down_bps_3d,realized_max_abs_bps_3d,future_mu_hat_4d,future_sigma_hat_4d,future_n_obs_4d,expected_cum_bps_4d,realized_cum_bps_4d,realized_max_up_bps_4d,realized_max_down_bps_4d,realized_max_abs_bps_4d,future_mu_hat_5d,future_sigma_hat_5d,future_n_obs_5d,expected_cum_bps_5d,realized_cum_bps_5d,realized_max_up_bps_5d,realized_max_down_bps_5d,realized_max_abs_bps_5d,future_mu_hat_6d,future_sigma_hat_6d,future_n_obs_6d,expected_cum_bps_6d,realized_cum_bps_6d,realized_max_up_bps_6d,realized_max_down_bps_6d,realized_max_abs_bps_6d,future_mu_hat_7d,future_sigma_hat_7d,future_n_obs_7d,expected_cum_bps_7d,realized_cum_bps_7d,realized_max_up_bps_7d,realized_max_down_bps_7d,realized_max_abs_bps_7d,future_mu_hat_8d,future_sigma_hat_8d,future_n_obs_8d,expected_cum_bps_8d,realized_cum_bps_8d,realized_max_up_bps_8d,realized_max_down_bps_8d,realized_max_abs_bps_8d,future_mu_hat_9d,future_sigma_hat_9d,future_n_obs_9d,expected_cum_bps_9d,realized_cum_bps_9d,realized_max_up_bps_9d,realized_max_down_bps_9d,realized_max_abs_bps_9d,future_mu_hat_10d,future_sigma_hat_10d,future_n_obs_10d,expected_cum_bps_10d,realized_cum_bps_10d,realized_max_up_bps_10d,realized_max_down_bps_10d,realized_max_abs_bps_10d
2022-06-24 15:59:00,2022-06-24,META,daily,baseline_none,90,1,10,32,4289,4290,33,-0.014030753690613323,0.0338582144257232,drifting,32,,,,0.00012827349480778482,1,0.00012827349480778482,3.2895358373497205,0.6295358889045913,0.6295358889045913,4.145953007919525,4.145953007919525,1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,-0.001660126381823446,0.0026254902077419585,3,-139.3278140961335,131.48830884603723,131.48830884603723,0.0,131.48830884603723,-0.017535708265756792,0.021235976424711617,6,-276.7144042141863,-117.1956228688431,131.48830884603723,-117.1956228688431,131.48830884603723,-0.01637535813533712,0.017899675508591707,9,-412.18681700351215,-237.6994722809178,131.48830884603723,-237.6994722809178,237.6994722809178,-0.019166089317029122,0.02326298515466156,12,-545.7717222784114,-301.5668566398011,131.48830884603723,-301.5668566398011,301.5668566398011,-0.011721179142454652,0.023008994006321982,15,-677.4954182684917,-582.6396904628606,131.48830884603723,-582.6396904628606,582.6396904628606,-0.00238638258986823,0.025184539847763476,18,-807.3838367958756,-235.67805233984384,131.48830884603723,-582.6396904628606,582.6396904628606,-8.225977771760184e-05,0.023835429443546042,21,-935.4625483802772,64.23550773853704,131.48830884603723,-582.6396904628606,582.6396904628606,0.0006151439838310013,0.022916922288623208,24,-1061.7567672729485,200.42832281283341,200.42832281283341,-582.6396904628606,582.6396904628606,-0.0037435002741375263,0.02565033094557268,27,-1186.2913564204903,194.46168743872062,200.42832281283341,-582.6396904628606,582.6396904628606,-0.003373909687470089,0.02441682041632002,30,-1309.0908323595036,-222.64408346257426,200.42832281283341,-582.6396904628606,582.6396904628606
2022-06-27 15:59:00,2022-06-27,META,daily,baseline_none,90,1,11,35,4679,4680,36,-0.012204785144217085,0.032593526972742974,drifting,35,,,,-3.0345864264098766e-05,-1,3.0345864264098766e-05,3.3061282970641197,0.9744477043431875,0.9744477043431875,3.3491950010545937,3.3491950010545937,-1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,-0.03341129014969013,0.026963261248506603,3,-121.30608829339286,-245.45646615191762,0.0,-245.45646615191762,245.45646615191762,-0.023732974012093955,0.020567364054830603,6,-241.14065988108132,-364.3963945599271,0.0,-364.3963945599271,364.3963945599271,-0.025001410295431015,0.025958741820493784,9,-359.52156515660806,-427.4348963199503,0.0,-427.4348963199503,427.4348963199503,-0.014236442332612455,0.02548528415729411,12,-476.46643797737426,-704.8599154828772,0.0,-704.8599154828772,704.8599154828772,-0.002531633831477187,0.027562518411780448,15,-591.9926982913549,-362.4012089766715,0.0,-704.8599154828772,704.8599154828772,0.00018071798963337216,0.02571974752400442,18,-706.1175547319502,-66.37998195070716,0.0,-704.8599154828772,704.8599154828772,0.0009401826074959224,0.024473359519815767,21,-818.8580071813604,68.04529785283452,68.04529785283452,-704.8599154828772,704.8599154828772,-0.004003922010676786,0.027186702705976024,24,-930.2308493028638,62.156098564214446,68.04529785283452,-704.8599154828772,704.8599154828772,-0.0035643300547641608,0.025720355527413304,27,-1040.2526710423795,-349.53639733207865,68.04529785283452,-704.8599154828772,704.8599154828772,-0.004507977014808162,0.024666614056487037,30,-1148.939861099682,-332.2429626151036,68.04529785283452,-704.8599154828772,704.8599154828772
2022-06-28 15:59:00,2022-06-28,META,daily,baseline_none,90,1,12,38,5069,5070,39,-0.014797056225187297,0.03211960309050592,non_drifting,38,,,,-0.00014204190604254153,-1,0.00014204190604254153,1.8293129765008964,0.8801901837711986,0.8801901837711986,1.9498434984633244,1.9498434984633244,0,non_drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,-0.014054657874497778,0.007521232323661342,3,-146.88117773432086,-121.93284903111112,0.0,-121.93284903111112,121.93284903111112,-0.020796470368301456,0.025091715106508806,6,-291.6049474313796,-186.55760726944413,0.0,-186.55760726944413,186.55760726944413,-0.00784482639358656,0.023857705672792922,9,-434.20299735451295,-470.9635543035295,0.0,-470.9635543035295,470.9635543035295,0.005188280248076049,0.025855999430526605,12,-574.7065503261134,-119.88745800247669,0.0,-470.9635543035295,470.9635543035295,0.006899119617498073,0.02362475741548692,15,-713.1463705640815,183.58263877732207,183.58263877732207,-470.9635543035295,470.9635543035295,0.006665428067026932,0.022385641708252614,18,-849.5527704178616,321.3905016845819,321.3905016845819,-470.9635543035295,470.9635543035295,0.00019713058061083494,0.0263397361632143,21,-983.9556170055394,315.35311073114025,321.3905016845819,-470.9635543035295,470.9635543035295,0.00016653995710158576,0.02473041486172215,24,-1116.384338753453,-106.69892529466485,321.3905016845819,-470.9635543035295,470.9635543035295,-0.0012964977775990546,0.023683076625938954,27,-1246.867931839748,-88.9703307612899,321.3905016845819,-470.9635543035295,470.9635543035295,-0.003114335065309781,0.025013874557679793,30,-1375.434966543291,-154.74943704212208,321.3905016845819,-470.9635543035295,470.9635543035295
2022-06-29 15:59:00,2022-06-29,META,daily,baseline_none,90,1,13,41,5459,5460,42,-0.013313571639981769,0.03118082409765331,drifting,41,,,,6.706617378969424e-06,1,6.706617378969424e-06,3.580652447056453,1.192590509178508,1.192590509178508,3.2788118364916587,3.2788118364916587,1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,-0.027538282862105135,0.03423913026307051,3,-132.2533804720626,-65.42247309180738,0.0,-65.42247309180738,65.42247309180738,-0.004739910653130953,0.02856326680136308,6,-262.7576652794964,-353.3390692107041,0.0,-353.3390692107041,353.3390692107041,0.011602592955600658,0.02859480291066562,9,-391.53598680374296,2.070638918905132,2.070638918905132,-353.3390692107041,353.3390692107041,0.012137563990497036,0.025254380227545854,12,-518.6111714926797,309.286708765153,309.286708765153,-353.3390692107041,353.3390692107041,0.010809445255331875,0.023572882759244355,15,-644.0057439066939,448.79564386461016,448.79564386461016,-353.3390692107041,448.79564386461016,0.0025724286564622707,0.028050295301712585,18,-767.741930711248,442.68372858688343,448.79564386461016,-353.3390692107041,448.79564386461016,0.0021981396473300667,0.02607443649184736,21,-889.8416646166395,15.421968188333857,448.79564386461016,-353.3390692107041,448.79564386461016,0.000298272234513286,0.024825352810100173,24,-1010.3265882656584,33.36940088181972,448.79564386461016,-353.3390692107041,448.79564386461016,-0.0018987436420666707,0.026153479464624988,27,-1129.218058069827,-33.221669289615896,448.79564386461016,-353.3390692107041,448.79564386461016,0.00013963681660129624,0.02582475526644223,30,-1246.537147994906,-307.9163009038788,448.79564386461016,-353.3390692107041,448.79564386461016
2022-06-30 15:59:00,2022-06-30,META,daily,baseline_none,90,1,14,44,5849,5850,45,-0.012641741392057185,0.030522767511931965,drifting,44,,,,-2.0732482927653336e-05,-1,2.0732482927653336e-05,4.190887623899426,0.6611291457018834,0.6611291457018834,5.154218957651376,5.154218957651376,-1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,0.01805846155584323,0.010625058241765314,3,-125.62170238267794,-289.81262196511426,0.0,-289.81262196511426,289.81262196511426,0.031173030864453555,0.01604160433746244,6,-249.66532355440367,67.93757643735132,67.93757643735132,-289.81262196511426,289.81262196511426,0.025362846274697762,0.015046422338340658,9,-372.150687639999,377.17676553637557,377.17676553637557,-289.81262196511426,377.17676553637557,0.02039637728469113,0.01575878745729552,12,-493.0973697302548,517.6044130348134,517.6044130348134,-289.81262196511426,517.6044130348134,0.008594570960175752,0.025242560799754087,15,-612.5246990103393,511.4522487770268,517.6044130348134,-289.81262196511426,517.6044130348134,0.007154210065569267,0.023248436332839382,18,-730.4517618489056,81.37682861819818,517.6044130348134,-289.81262196511426,517.6044130348134,0.0042749229626016325,0.022241778824940196,21,-846.8974048483949,99.44245108163497,517.6044130348134,-289.81262196511426,517.6044130348134,0.0013061987604381375,0.024334139116955058,24,-961.8802378570201,32.412856726895534,517.6044130348134,-289.81262196511426,517.6044130348134,0.003214961225346455,0.02406734347611148,27,-1075.4186369429126,-244.09072973185508,517.6044130348134,-289.81262196511426,517.6044130348134,0.006428929180803511,0.023703992099608134,30,-1187.530747330908,38.74222050501697,517.6044130348134,-289.81262196511426,517.6044130348134
2022-07-01 15:59:00,2022-07-01,META,daily,baseline_none,90,1,15,47,6239,6240,48,-0.013232824320898081,0.030840548410304782,drifting,47,,,,-4.29844483467436e-06,-1,4.29844483467436e-06,2.9239474844927407,1.2299338418105317,1.2299338418105317,2.6365055661375862,2.6365055661375862,-1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,0.04428760017306388,0.016944408852625104,3,-131.4565542167796,368.42769812220234,368.42769812220234,0.0,368.42769812220234,0.029015038634125027,0.016425827145835417,6,-261.1850258689043,686.8965155196349,686.8965155196349,0.0,686.8965155196349,0.021175682527640426,0.017107857835988702,9,-389.2081317343093,831.5154008524717,831.5154008524717,0.0,831.5154008524717,0.006228598311258882,0.02754870084127994,12,-515.5482899639945,825.1796175989945,831.5154008524717,0.0,831.5154008524717,0.004973359767514474,0.024829360880483233,15,-640.2276240076723,382.268061503086,831.5154008524717,0.0,831.5154008524717,0.0019776665303946985,0.023367005922980293,18,-763.2679664878074,400.8728749429391,831.5154008524717,0.0,831.5154008524717,-0.0010869816389054473,0.025403601876097064,21,-884.6908630227334,331.84269895852435,831.5154008524717,0.0,831.5154008524717,0.0013595236840343585,0.025044005700117593,24,-1004.5175759995093,47.08651898591043,831.5154008524717,0.0,831.5154008524717,0.005136758916910209,0.024621150420399036,27,-1122.7690882971801,338.3609704724577,831.5154008524717,0.0,831.5154008524717,0.007026804781632468,0.02507865406067401,30,-1239.4661069610936,694.3016382085676,831.5154008524717,0.0,831.5154008524717
2022-07-05 15:59:00,2022-07-05,META,daily,baseline_none,90,1,16,50,6629,6630,51,-0.009575068235974822,0.03124799842643494,drifting,50,,,,0.00015982215093067654,1,0.00015982215093067654,2.522730814291484,0.9014469118176701,0.9014469118176701,2.6570567750525327,2.6570567750525327,1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,0.01374247709518617,0.009848951526822082,3,-95.29373230675684,307.1524696604766,307.1524696604766,0.0,307.1524696604766,0.009619723704928695,0.012724838686990538,6,-189.6793750718185,446.6325234771484,446.6325234771484,0.0,446.6325234771484,-0.006457735642676118,0.026487974655437986,9,-283.1655818193546,440.52187349438833,446.6325234771484,0.0,446.6325234771484,-0.004855200333872878,0.02319142546030867,12,-375.7609236108735,13.348565263555656,446.6325234771484,0.0,446.6325234771484,-0.006484320198139137,0.021321053489562043,15,-467.47388983103883,31.2922824611217,446.6325234771484,0.0,446.6325234771484,-0.008649411940900334,0.023908237762935568,18,-558.312888966,-35.28500195869033,446.6325234771484,-35.28500195869033,446.6325234771484,-0.004773058671541288,0.02398951618897443,21,-648.2862493743029,-309.92276600866785,446.6325234771484,-309.92276600866785,446.6325234771484,0.000242903759891,0.023963255209020325,24,-737.4022200504572,-28.99834818271385,446.6325234771484,-309.92276600866785,446.6325234771484,0.0028867164048067555,0.024693827277607636,27,-825.6689713812243,314.29446158493414,446.6325234771484,-309.92276600866785,446.6325234771484,0.006751262887134147,0.024533362348572965,30,-913.0945958947015,639.4366130516471,639.4366130516471,-309.92276600866785,639.4366130516471
2022-07-06 15:59:00,2022-07-06,META,daily,baseline_none,90,1,17,53,7019,7020,54,-0.00801728956961582,0.030621182399925968,drifting,53,,,,2.3253298713201133e-05,1,2.3253298713201133e-05,2.226523048196082,0.6339888740540763,0.6339888740540763,2.7963168323472005,2.7963168323472005,1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,0.005496970314671224,0.014680251906248682,3,-79.85236819519253,135.32355733286926,135.32355733286926,0.0,135.32355733286926,-0.01655784201160726,0.030031752034606955,6,-159.067096319747,129.3950043200498,135.32355733286926,0.0,135.32355733286926,-0.011054426143559226,0.025170388758675652,9,-237.64927608063306,-285.04856725632635,135.32355733286926,-285.04856725632635,285.04856725632635,-0.011541019521470465,0.022391218757038853,12,-315.6039585263344,-267.6395716579927,135.32355733286926,-285.04856725632635,285.04856725632635,-0.013127789748117636,0.025028233951099686,15,-392.9361543715164,-332.2328573552646,135.32355733286926,-332.2328573552646,332.2328573552646,-0.007858981299329198,0.02516000630691516,18,-469.65083431910125,-598.6864339938026,135.32355733286926,-598.6864339938026,598.6864339938026,-0.0016856067165797381,0.025149481030080786,21,-545.752929379771,-326.1335454507575,135.32355733286926,-598.6864339938026,598.6864339938026,0.0015297463185093285,0.02585263834893509,24,-621.2473311889197,6.929161032089848,135.32355733286926,-598.6864339938026,598.6864339938026,0.005974461308461699,0.025611963815345803,27,-696.1388923210742,322.3820976445846,322.3820976445846,-598.6864339938026,598.6864339938026,0.006621584902362443,0.024814217544927058,30,-770.4324266018052,728.2975898908406,728.2975898908406,-598.6864339938026,728.2975898908406
2022-07-07 15:59:00,2022-07-07,META,daily,baseline_none,90,1,18,56,7409,7410,57,-0.006890303830584248,0.029988131479030185,drifting,56,,,,4.13075016663694e-05,1,4.13075016663694e-05,1.6938218651223402,0.42083129392194135,0.42083129392194135,2.611041178250551,2.611041178250551,1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,-0.03861265433788574,0.03555314285226755,3,-68.66620114364953,-5.849396893234937,0.0,-5.849396893234937,5.849396893234937,-0.01933012437267445,0.027822304473200245,6,-136.86089756934905,-414.7594521391051,0.0,-414.7594521391051,414.7594521391051,-0.017220349466851026,0.023529681674836222,9,-204.58732692087887,-397.5828958112726,0.0,-414.7594521391051,414.7594521391051,-0.017783979763814853,0.026324981676673524,12,-271.84870461034933,-461.3137528795097,0.0,-461.3137528795097,461.3137528795097,-0.010530171622129282,0.026500162757035806,15,-338.64822397085743,-724.2097276663828,0.0,-724.2097276663828,724.2097276663828,-0.0028827028884548986,0.02643199584821327,18,-404.9890564080947,-455.2958770120008,0.0,-724.2097276663828,724.2097276663828,0.0009630000333433436,0.027059103887099034,21,-470.87435155091464,-126.68011590797778,0.0,-724.2097276663828,724.2097276663828,0.006034147682685509,0.026664955745223668,24,-536.3072374008661,184.56099526924285,184.56099526924285,-724.2097276663828,724.2097276663828,0.006746542078772578,0.025693656153396326,27,-601.2908204806993,585.056835337987,585.056835337987,-724.2097276663828,724.2097276663828,0.0015131190377463354,0.03010465126994719,30,-665.8281859818533,658.0960788566847,658.0960788566847,-724.2097276663828,724.2097276663828
2022-07-08 15:59:00,2022-07-08,META,daily,baseline_none,90,1,19,59,7799,7800,60,-0.00685906057086611,0.029288782247895183,drifting,59,,,,1.7778008061774184e-05,1,1.7778008061774184e-05,2.0508656012237436,0.2382209467940212,0.2382209467940212,4.201914658873888,4.201914658873888,1,drifting,True,,False,low_volume,neutral,none,not_both_high,False,False,False,-4.759440746315846e-05,0.006021459774755024,3,-68.35590905518143,-409.1493829588255,0.0,-409.1493829588255,409.1493829588255,-0.006524197031333667,0.009167781591965959,6,-136.24456508008683,-391.96277350099564,0.0,-409.1493829588255,409.1493829588255,-0.010841088239124552,0.020937826244547438,9,-203.66916202528054,-455.73093109552485,0.0,-455.73093109552485,455.73093109552485,-0.003509550943190165,0.02190133024473748,12,-270.63287200878744,-718.7807741758867,0.0,-718.7807741758867,718.7807741758867,0.004263287401431271,0.021987381327545873,15,-337.1388454653313,-449.7095330733281,0.0,-718.7807741758867,718.7807741758867,0.007558942428548191,0.023281786051202968,18,-403.190211294553,-120.90143906494876,0.0,-718.7807741758867,718.7807741758867,0.012412262257052832,0.022880954346690536,21,-468.7900770082155,190.5218359460048,190.5218359460048,-718.7807741758867,718.7807741758867,0.01241644163085487,0.022096106754782713,24,-533.9415288764025,591.2520790386466,591.2520790386466,-718.7807741758867,718.7807741758867,0.005971538301705456,0.02828927799279032,27,-598.6476320727179,664.3340711150847,664.3340711150847,-718.7807741758867,718.7807741758867,0.0026854479725770377,0.027798296328617394,30,-662.9114308184929,25.717726393859053,664.3340711150847,-718.7807741758867,718.7807741758867
